Instrument ID;Calendar ID;Segment Code;Post Trade Parameters ID;Price Tick Table ID;ISIN Code;Deletion Date;First Trading Date;Instrument Status;Clearing Type;Delete Orders at EOD;Exchange Market Size;Pre-Trade LIS Value (Currency);Minimum Order Size;Last Trading Day;Lot Size;Security Type;TIDM;Description;SEDOL;ADT (EUR);Currency;Bid Status;DOL Indicator;DOL Section Number;Expiry Source;Issuer Code;Issuer Name;Normal Market Size;Ratio;Settlement Type;Standard Market Size;Instrument Name;DOL Symbol;Unit of Quotation;Max Spread Floor;Max Spread Percentage;Country of Register;Covered Warrant Strike Price;Covered Warrant Expiry;Sector;Multicast ID;Covered Warrant Strike Currency;Covered Warrant Type;Covered Warrant Style;Reference Price;Market ID;Visibility;Mifir Identifier;Mifir Subclass;Static Reference Price Collar Percentage;Dynamic Reference Price Collar Percentage ;Liquid;ADT (Currency);ADNT;RPW Allowed;FISN;Max Order Value Lit (Currency);Max Order Value Dark (Currency);Notional Currency ;Price Notation;Denominated Par Value;Max Order Value Lit Auctions (Currency)
CU2Ul;GB;GB;Normal;9000_;LU1681042948;;20190708;0;1;1;;1145000;;;1;TF;;AMUNDI ETF MSCI USA;;707467.88;USD;;;;;;;;;;;;;;;;;;;;1;;;;353.975;XLON;B;ETFS;;30;10;N;810050.72;9001;Y;AMUNDI ASSET MA/CIV;20000000;200000000;;MONE;;200000000
CUKXl;GB;EB;Normal;9000_;IE00B53HP851;;20190708;0;1;1;;89453000;;;1;TF;;ISHARES FTSE 100 ACC;;3651607.96;GBX;;;;;;;;;;;;;;;;;;;;1;;;;11657;XLON;B;ETFS;;25;5;Y;326647287.02999997;9001;N;CS ETF/SHS GBP;2000000000;20000000000;;MONE;;20000000000
DLTMl;GB;EB;Normal;ETF_GBP;IE00B27YCK28;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES MSCI EM LATAM;;18244395.12;USD;;;;;;;;;;;;;;;;;;;;1;;;;17.61;XLON;B;ETFS;;30;10;N;20889832.42;9001;Y;ISHS II/SHS EUR;20000000;200000000;;MONE;;200000000
EIMIl;GB;EB;Normal;ETF_GBP;IE00BKM4GZ66;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES CORE EM IMI ACC;;78977936.01;USD;;;;;;;;;;;;;;;;;;;;1;;;;25.97;XLON;B;ETFS;;25;5;Y;90429736.73999999;9001;Y;BLCKROCK AMIL/SHS USD;20000000;200000000;;MONE;;200000000
EMCRl;GB;EB;Normal;ETF_GBP;IE00B6TLBW47;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES USD EM CORP BND;;1462156.29;USD;;;;;;;;;;;;;;;;;;;;1;;;;101.74;XLON;B;ETFS;;30;10;N;1674168.95;9001;Y;ISHS V/SHS USD;20000000;200000000;;MONE;;200000000
EMULl;GB;EB;Normal;9000_;IE00BCLWRF22;;20190708;0;1;1;;1000000;;;1;TF;;ISHARES MSCI EMU LARGE CAP;;272488.42;EUR;;;;;;;;;;;;;;;;;;;;1;;;;36.21;XLON;B;ETFS;;30;10;N;272488.42;9001;Y;ISHS IV/SHS EUR;20000000;200000000;;MONE;;200000000
ERNEl;GB;EB;Normal;ETF_GBP;IE00BCRY6557;;20190708;0;1;1;;1000000;;;1;TF;;ISHARES EURO ULTRASHORT BOND;;23085954.72;EUR;;;;;;;;;;;;;;;;;;;;1;;;;100.225;XLON;B;ETFS;;30;10;N;23085954.72;9001;Y;ISHS IV/SHS EUR;20000000;200000000;;MONE;;200000000
EUEl;GB;EB;Normal;9000_;IE0008471009;;20190708;0;1;1;;89453000;;;1;TF;;ISHARES EURO STOXX 50 UCITS;;49506895.18;GBX;;;;;;;;;;;;;;;;;;;;1;;;;3190.25;XLON;B;ETFS;;25;5;Y;4428540294.53999996;9001;Y;ISHS II/SHS EUR;2000000000;20000000000;;MONE;;20000000000
FXCl;GB;EB;Normal;ETF_GBX;IE00B02KXK85;;20190708;0;1;1;;89453000;;;1;TF;;ISHARES CHINA LARGE CAP;;3309949.02;GBX;;;;;;;;;;;;;;;;;;;;1;;;;9124.5;XLON;B;ETFS;;25;5;Y;296084869.42000002;9001;Y;I SHS/SHS EUR;2000000000;20000000000;;MONE;;20000000000
HMJDl;GB;GB;Normal;ETF_GBP;IE00B5VX7566;;20190708;0;1;1;;1145000;;;1;TF;;HSBC MSCI JAPAN UCITS ETF;;1115583.42;USD;;;;;;;;;;;;;;;;;;;;1;;;;30.99;XLON;B;ETFS;;25;5;Y;1277343.02;9001;Y;HSBC ETFS/SHS USD;20000000;200000000;;MONE;;200000000
HUKXl;GB;GB;Normal;9000_;IE00B42TW061;;20190708;0;1;1;;89453000;;;1;TF;;HSBC FTSE 100 UCITS ETF;;1509229.74;GBX;;;;;;;;;;;;;;;;;;;;1;;;;7182;XLON;B;ETFS;;25;5;Y;135005127.49000001;9001;N;HSBC ETFS/SHS GBP;2000000000;20000000000;;MONE;;20000000000
HYLDl;GB;EB;Normal;ETF_GBP;IE00B74DQ490;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES GLOBAL HY CORP;;4374282.3;USD;;;;;;;;;;;;;;;;;;;;1;;;;96.34;XLON;B;ETFS;;30;10;N;5008553.24;9001;Y;ISHS/SHS USD;20000000;200000000;;MONE;;200000000
IAUSl;GB;EB;Normal;ETF_GBP;IE00B5377D42;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES MSCI AUSTRALIA;;2891870.19;USD;;;;;;;;;;;;;;;;;;;;1;;;;35.62;XLON;B;ETFS;;30;10;N;3311191.37;9001;Y;ISHS III/SHS USD;20000000;200000000;;MONE;;200000000
IBZLl;GB;EB;Normal;T_0.25;IE00B0M63516;;20190708;0;1;1;;89453000;;;1;TF;;ISHARES MSCI BRAZIL UCITS ET;;17797246.26;GBX;;;;;;;;;;;;;;;;;;;;1;;;;2700;XLON;B;ETFS;;25;5;Y;1592017069.70000005;9001;Y;ISHS/SHS EUR;2000000000;20000000000;;MONE;;20000000000
ICOVl;GB;EB;Normal;ETF_GBP;IE00B3B8Q275;;20190708;0;1;1;;1000000;;;1;TF;;ISHARES EURO COVERED BOND;;4306927.18;EUR;;;;;;;;;;;;;;;;;;;;1;;;;160.035;XLON;B;ETFS;;25;5;Y;4306927.19;9001;Y;ISHS III/SHS GBP;20000000;200000000;;MONE;;200000000
IDBTl;GB;EB;Normal;ETF_GBP;IE00B14X4S71;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES USD TREASURY BND 1-3;;26799150.22;USD;;;;;;;;;;;;;;;;;;;;1;;;;133.64;XLON;B;ETFS;;30;10;N;30685027.01;9001;Y;I SHS/SHS USD;20000000;200000000;;MONE;;200000000
IDEMl;GB;EB;Normal;T_0.0025;IE00B0M63177;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES MSCI EMERGING MARKET;;76048584.76;USD;;;;;;;;;;;;;;;;;;;;1;;;;37.4888;XLON;B;ETFS;;25;5;Y;87075629.56;9001;Y;ISHS/SHS EUR;20000000;200000000;;MONE;;200000000
IDTMl;GB;EB;Normal;ETF_GBP;IE00B1FZS798;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES USD TREASURY BND7-10;;28381350.72;USD;;;;;;;;;;;;;;;;;;;;1;;;;207.83;XLON;B;ETFS;;30;10;N;32496646.58;9001;Y;ISHS II/SHS USD;20000000;200000000;;MONE;;200000000
IDTPl;GB;EB;Normal;ETF_GBP;IE00B1FZSC47;;20190708;0;1;1;;1145000;;;1;TF;;ISHARES USD TIPS;;12234042.67;USD;;;;;;;;;;;;;;;;;;;;1;;;;219.5;XLON;B;ETFS;;30;10;N;14007978.86;9001;Y;ISHS II/SHS USD;20000000;200000000;;MONE;;200000000
ACAp;FR;FR;Normal;2000_9000;FR0000045072;;20190708;0;1;1;;650000;;;1;EQ;;CREDIT AGRICOLE SA;;266754510.7;EUR;;;;;;;;;;;;;;;;;;;;2;;;;9.99;XPAR;B;SHRS;;25;5;Y;266754510.69999999;8990.38977;Y;CREDIT AGRICOLE/EQ;20000000;200000000;;MONE;;200000000
ACp;FR;FR;Normal;2000_9000;FR0000120404;;20190708;0;1;1;;650000;;;1;EQ;;ACCOR SA;;143747394.8;EUR;;;;;;;;;;;;;;;;;;;;2;;;;38.35;XPAR;B;SHRS;;25;5;Y;143747394.80000001;5263.9252;Y;ACCOR/EQ;20000000;200000000;;MONE;;200000000
PSRUUz;CH;CH;Normal;9000_;LU0629460832;;20190708;0;1;1;;1145000;;;1;TF;;UBS ETF MSCI PACIFIC SRI;;681272.84;USD;;;;;;;;;;;;;;;;;;;;4;;;;66.33;XSWX;B;ETFS;;30;10;N;780057.4;9001;Y;UBS-ETF MSCI PAC.SO/USD;20000000;200000000;;MONE;;200000000
PSRUZz;CH;CH;Normal;9000_;LU0629460832;;20190708;0;1;1;;1126900;;;1;TF;;UBS ETF MSCI PACIFIC SRI;;681272.84;CHF;;;;;;;;;;;;;;;;;;;;4;;;;64.56;XSWX;B;ETFS;;30;10;N;767726.37;9001;Y;UBS-ETF-MSCI PAC.S.R.DLAD;20000000;200000000;;MONE;;200000000
RGLSZz;CH;CH;Normal;9000_;CH0134034906;;20190708;0;1;1;;1126900;;;1;TF;;RAIFF ETF SOLID GOLD H CHF;;14880.98;CHF;;;;;;;;;;;;;;;;;;;;4;;;;3665.5;XSWX;B;ETFS;;30;10;N;16769.38;9001;Y;RAIFF ETF-SGOLD/UT CL-H CHF H CHF;20000000;200000000;;MONE;;200000000
RXRGEz;CH;CH;Normal;9000_;DE0006289465;;20190708;0;1;1;;1126900;;;1;TF;;ISHAR EB.REXX GVT GERMANY DE;;2311171.81;CHF;;;;;;;;;;;;;;;;;;;;4;;;;157.24;XSWX;B;ETFS;;25;5;Y;2604459.52;9001;Y;BLACKR.AM DE/IS.EBR.GO.GE;20000000;200000000;;MONE;;200000000
S2USBz;CH;CH;Normal;9000_;LU0977261089;;20190708;0;1;1;;1145000;;;1;TF;;UBS ETF MSCI SWITZ.H. USD;;3359296.54;USD;;;;;;;;;;;;;;;;;;;;4;;;;26.085;XSWX;B;ETFS;;30;10;N;3846394.54;9001;Y;UBS-ETF MSCI SW.20/USD;20000000;200000000;;MONE;;200000000
S5USAz;CH;CH;Normal;9000_;IE00B4JY5R22;;20190708;0;1;1;;1145000;;;1;TF;;UBS ETF S&P 500 INDEX;;2971255.47;USD;;;;;;;;;;;;;;;;;;;;4;;;;52.66;XSWX;B;ETFS;;30;10;N;3402087.52;9001;Y;UBS ETFS PLC/SHS CL-A USD;20000000;200000000;;MONE;;200000000
SMIEXz;CH;CH;Normal;9000_;DE0005933964;;20190708;0;1;1;;1126900;;;1;TF;;ISHARES SLI UCITS ETF DE;;5722922.36;CHF;;;;;;;;;;;;;;;;;;;;4;;;;100.94;XSWX;B;ETFS;;30;10;N;6449161.21;9001;Y;BLACKR.AM DE/ISH. SLI(DE);20000000;200000000;;MONE;;200000000
TRVn;US;US;Normal;_10;US89417E1091;;20190708;0;1;1;;343500;;;1;EQ;;TRAVELERS COS INC/THE;;9008411.35;USD;;;;;;;;;;;;;;;;;;;;5;;;;148.19;XNYS;I;SHRS;;30;10;N;10314631;.3125;Y;TRAVELERS COMPA/SH;20000000;;;MONE;;
Tn;US;US;Normal;9000_;US00206R1023;;20190708;0;1;1;;458000;;;1;EQ;;AT&T INC;;44604121.74;USD;;;;;;;;;;;;;;;;;;;;5;;;;34.41;XNYS;I;SHRS;;30;10;N;51071719.4;120167.24;Y;AT&T INC/SH;20000000;;;MONE;;
UNHn;US;US;Normal;9000_;US91324P1021;;20190708;0;1;1;;458000;;;1;EQ;;UNITEDHEALTH GROUP INC;;37378412.67;USD;;;;;;;;;;;;;;;;;;;;5;;;;246.95;XNYS;I;SHRS;;30;10;N;42798282.51;32857.24;Y;UNITEDHEALTH GR/SH;20000000;;;MONE;;
UNPn;US;US;Normal;_10;US9078181081;;20190708;0;1;1;;458000;;;1;EQ;;UNION PACIFIC CORP;;29258568.76;USD;;;;;;;;;;;;;;;;;;;;5;;;;166.47;XNYS;I;SHRS;;30;10;N;33501061.24;.744;Y;UN PAC CORP/SH SH;20000000;;;MONE;;
UPSn;US;US;Normal;_10;US9113121068;;20190708;0;1;1;;229000;;;1;EQ;;UNITED PARCEL SERVICE-CL B;;4935817.02;USD;;;;;;;;;;;;;;;;;;;;5;;;;115.25;XNYS;I;SHRS;;30;10;N;5651510.49;.13386;Y;UTD PARCEL SVC/SH;20000000;;;MONE;;
USBn;US;US;Normal;_10;US9029733048;;20190708;0;1;1;;343500;;;1;EQ;;US BANCORP;;10131293.04;USD;;;;;;;;;;;;;;;;;;;;5;;;;52.35;XNYS;I;SHRS;;30;10;N;11600330.54;.59449;Y;US BANCORP DE/SH;20000000;;;MONE;;
UTXn;US;US;Normal;_10;US9130171096;;20190708;0;1;1;;343500;;;1;EQ;;UNITED TECHNOLOGIES CORP;;10145093.93;USD;;;;;;;;;;;;;;;;;;;;5;;;;129.02;XNYS;I;SHRS;;30;10;N;11616132.55;.30556;Y;UTD TECHNOLOGIE/SH;20000000;;;MONE;;
VZn;US;US;Normal;9000_;US92343V1044;;20190708;0;1;1;;458000;;;1;EQ;;VERIZON COMMUNICATIONS INC;;39355987.07;USD;;;;;;;;;;;;;;;;;;;;5;;;;55.26;XNYS;I;SHRS;;30;10;N;45062605.2;79472.32;Y;VERIZON COMMUNI/SH;20000000;;;MONE;;
Vn;US;US;Normal;9000_;US92826C8394;;20190708;0;1;1;;458000;;;1;EQ;;VISA INC-CLASS A SHARES;;26796998.79;USD;;;;;;;;;;;;;;;;;;;;5;;;;177.45;XNYS;I;SHRS;;25;5;Y;30682563.62;66217.196;Y;VISA INC/SH SH;20000000;;;MONE;;
WFCn;US;US;Normal;9000_;US9497461015;;20190708;0;1;1;;458000;;;1;EQ;;WELLS FARGO & CO;;44762053.47;USD;;;;;;;;;;;;;;;;;;;;5;;;;45.69;XNYS;I;SHRS;;30;10;N;51252551.23;102690.12;Y;WELLS FARGO & C/SH;20000000;;;MONE;;
WMBn;US;US;Normal;_10;US9694571004;;20190708;0;1;1;;229000;;;1;EQ;;WILLIAMS COS INC;;4738349.01;USD;;;;;;;;;;;;;;;;;;;;5;;;;23.59;XNYS;I;SHRS;;30;10;N;5425409.63;.19292;Y;WILLIAMS COMPAN/SH SH;20000000;;;MONE;;
WMTn;US;US;Normal;_10;US9311421039;;20190708;0;1;1;;343500;;;1;EQ;;WALMART INC;;22229276;USD;;;;;;;;;;;;;;;;;;;;5;;;;105.62;XNYS;I;SHRS;;30;10;N;25452521.02;.5;Y;WAL-MART STORES/SH;20000000;;;MONE;;
WYn;US;US;Normal;_10;US9621661043;;20190708;0;1;1;;229000;;;1;EQ;;WEYERHAEUSER CO;;2340716.21;USD;;;;;;;;;;;;;;;;;;;;5;;;;24.84;XNYS;I;SHRS;;30;10;N;2680120.07;.16016;Y;WEYERHAEUSER CO/SH;20000000;;;MONE;;
XOMn;US;US;Normal;9000_;US30231G1022;;20190708;0;1;1;;458000;;;1;EQ;;EXXON MOBIL CORP;;49032626.3;USD;;;;;;;;;;;;;;;;;;;;5;;;;69.46;XNYS;I;SHRS;;30;10;N;56142357.12;76946.52;Y;EXXON MOBIL COR/SH;20000000;;;MONE;;
CADNz;CH;CH;Normal;_10;ARP290071876;;20190708;0;1;1;;16904;;;1;EQ;;SDAD COMERCIAL DEL PLATA-REG;;0;CHF;;;;;;;;;;;;;;;;;;;;4;;;;0.362;XSWX;B;SHRS;;30;10;N;0;0;Y;;20000000;200000000;;MONE;;200000000
COPNz;CH;CH;Normal;80_600;NL0011832936;;20190708;0;1;1;;225380;;;1;EQ;;COSMO PHARMACEUTICALS SA;;1446346.97;CHF;;;;;;;;;;;;;;;;;;;;4;;;;82.8;XSWX;B;SHRS;;30;10;N;1629888.41;100.4961;Y;COSMO PHARMACEU/EQ;20000000;200000000;;MONE;;200000000
FFIz;CH;CH;Normal;_10;VGG3637V1094;;20190708;0;1;1;;16904;;;1;EQ;;FORMULAFIRST LTD-BR;;0;CHF;;;;;;;;;;;;;;;;;;;;4;;;;29;XSWX;B;SHRS;;30;10;N;0;0;Y;FORMULAFIRST LT/SH;20000000;200000000;;MONE;;200000000
GOLIz;CH;CH;Normal;2000_9000;ZAE000018123;;20190708;0;1;1;;563450;;;1;EQ;;GOLD FIELDS LTD;;62313785.04;CHF;;;;;;;;;;;;;;;;;;;;4;;;;6;XSWX;B;SHRS;;30;10;N;70221404.37;2985;Y;GOLD FIELDS/ORD V FPD 50.000;20000000;200000000;;MONE;;200000000
CBAVe;ES;ES;Normal;10_80;ES0119037010;;20190708;0;1;1;;60000;;;1;EQ;;CLINICA BAVIERA SA;;111546.74;EUR;;;;;;;;;;;;;;;;;;;;4;;;;14.35;XMAD;B;SHRS;;30;10;N;111546.75;11.50589;Y;CBAV/AC 0.10;20000000;200000000;;MONE;;200000000
CDRe;ES;ES;Normal;80_600;ES0119256032;;20190708;0;1;1;;100000;;;1;EQ;;CODERE SA;;676154;EUR;;;;;;;;;;;;;;;;;;;;4;;;;3.25;XMAD;B;SHRS;;30;10;N;676154;158.41177;Y;CDR/AC 4.30;20000000;200000000;;MONE;;200000000
CIEe;ES;ES;Normal;600_2000;ES0105630315;;20190708;0;1;1;;300000;;;1;EQ;;CIE AUTOMOTIVE SA;;22983595.61;EUR;;;;;;;;;;;;;;;;;;;;4;;;;20.18;XMAD;B;SHRS;;25;5;Y;22983595.61;1514.04314;Y;CIE/AC 0.25;20000000;200000000;;MONE;;200000000
CLNXe;ES;ES;Normal;2000_9000;ES0105066007;;20190708;0;1;1;;500000;;;1;EQ;;CELLNEX TELECOM SAU;;55474448.35;EUR;;;;;;;;;;;;;;;;;;;;4;;;;35.75;XMAD;B;SHRS;;25;5;Y;55474448.35;2331.68628;Y;CLNX/AC 0.25;20000000;200000000;;MONE;;200000000
CMCe;ES;ES;Normal;10_80;ES0182170003;;20190708;0;1;1;;15000;;;1;EQ;;CORP EMPRESARIAL DE MATERIAL;;37143.75;EUR;;;;;;;;;;;;;;;;;;;;4;;;;3.87;XMAD;B;SHRS;;30;10;N;37143.75;35.46492;Y;CMC/AC 0.01;20000000;200000000;;MONE;;200000000
COLe;ES;ES;Normal;600_2000;ES0139140174;;20190708;0;1;1;;300000;;;1;EQ;;INMOBILIARIA COLONIAL SOCIMI;;24609805.71;EUR;;;;;;;;;;;;;;;;;;;;4;;;;10.23;XMAD;B;SHRS;;25;5;Y;24609805.71;1724.58432;Y;COL/AC 2.50;20000000;200000000;;MONE;;200000000
COMe;ES;ES;Normal;_10;ES0112320009;;20190708;0;1;1;;15000;;;1;EQ;;CATENON SA;;14010.55;EUR;;;;;;;;;;;;;;;;;;;;4;;;;0.5;XMAD;B;SHRS;;30;10;N;14010.56;9.20393;Y;CATENON/AC 0.02;20000000;200000000;;MONE;;200000000
DIAe;ES;ES;Normal;2000_9000;ES0126775032;;20190708;0;1;1;;400000;;;1;EQ;;DISTRIBUIDORA INTERNACIONAL;;46661341.5;EUR;;;;;;;;;;;;;;;;;;;;4;;;;0.4877;XMAD;B;SHRS;;25;5;Y;46661341.5;4276.18824;Y;DIA/AC 0.10;20000000;200000000;;MONE;;200000000
DOMe;ES;ES;Normal;80_600;ES0105130001;;20190708;0;1;1;;200000;;;1;EQ;;GLOBAL DOMINION ACCESS SA;;2262036.34;EUR;;;;;;;;;;;;;;;;;;;;4;;;;4.015;XMAD;B;SHRS;;25;5;Y;2262036.34;353.30589;Y;DOM/AC 0.125;20000000;200000000;;MONE;;200000000
EBIe;ES;ES;Normal;10_80;BG1100005179;;20190708;0;1;1;;30000;;;1;EQ;;EBIOSS ENERGY SE;;56501.53;EUR;;;;;;;;;;;;;;;;;;;;4;;;;0.296;XMAD;B;SHRS;;30;10;N;56501.54;47.36179;Y;EBIOS/SH EUR20918186;20000000;200000000;;MONE;;200000000
EBROe;ES;ES;Normal;600_2000;ES0112501012;;20190708;0;1;1;;300000;;;1;EQ;;EBRO FOODS SA;;11019260.48;EUR;;;;;;;;;;;;;;;;;;;;4;;;;18.33;XMAD;B;SHRS;;25;5;Y;11019260.48;721.25883;Y;EBRO/AC 0.60;20000000;200000000;;MONE;;200000000
ECRe;ES;ES;Normal;600_2000;ES0125140A14;;20190708;0;1;1;;200000;;;1;EQ;;ERCROS SA;;3061328.63;EUR;;;;;;;;;;;;;;;;;;;;4;;;;1.62;XMAD;B;SHRS;;25;5;Y;3061328.64;660.15687;Y;ECR/AC 0.30;20000000;200000000;;MONE;;200000000
EDRe;ES;ES;Normal;80_600;LU1048328220;;20190708;0;1;1;;200000;;;1;EQ;;EDREAMS ODIGEO SL;;2165301.68;EUR;;;;;;;;;;;;;;;;;;;;4;;;;4.07;XMAD;B;SHRS;;25;5;Y;2165301.68;406.15687;Y;EDREAMS ODIGEO/SHS FPD;20000000;200000000;;MONE;;200000000
EKTe;ES;ES;Normal;80_600;ES0105075008;;20190708;0;1;1;;300000;;;1;EQ;;EUSKALTEL SA;;7567277.13;EUR;;;;;;;;;;;;;;;;;;;;4;;;;7.55;XMAD;B;SHRS;;25;5;Y;7567277.13;597.24314;Y;EKT/AC 3.00;20000000;200000000;;MONE;;200000000
CAp;FR;FR;Normal;2000_9000;FR0000120172;;20190708;0;1;1;;650000;;;1;EQ;;CARREFOUR SA;;197309157.8;EUR;;;;;;;;;;;;;;;;;;;;2;;;;15.7;XPAR;B;SHRS;;25;5;Y;197309157.80000001;7251.42126;Y;CARREFOUR/EQ;20000000;200000000;;MONE;;200000000
CBDGp;FR;FR;Normal;_10;FR0000079659;;20190708;0;1;1;;15000;;;1;EQ;;COMPAGNIE DU CAMBODGE;;9561.42;EUR;;;;;;;;;;;;;;;;;;;;2;;;;6300;XPAR;B;SHRS;;30;10;N;9561.42;.43308;Y;CAMBODGE(COMPAG/EQ;20000000;200000000;;MONE;;200000000
CBOTp;FR;FR;Normal;10_80;FR0010193979;;20190708;0;1;1;;60000;;;1;EQ;;CBO TERRITORIA;;102072.49;EUR;;;;;;;;;;;;;;;;;;;;2;;;;3.49;XPAR;B;SHRS;;30;10;N;102072.5;66.29134;Y;CBO TERRITORIA/EQ;20000000;200000000;;MONE;;200000000
CBRp;FR;FR;Normal;9000_;FR0000045619;;20190708;0;1;1;;15000;;;1;EQ;;ROBERTET SA - CDV 87;;0;EUR;;;;;;;;;;;;;;;;;;;;2;;;;44;XPAR;B;SHRS;;30;10;N;0;9001;Y;ROBERTET S.A./EQ;20000000;200000000;;MONE;;200000000
CBSMp;FR;FR;Normal;_10;FR0006239109;;20190708;0;1;1;;15000;;;1;EQ;;SCBSM;;19551.12;EUR;;;;;;;;;;;;;;;;;;;;2;;;;7.7;XPAR;B;SHRS;;30;10;N;19551.12;4.22835;Y;MANCHE(STE CENT/EQ;20000000;200000000;;MONE;;200000000
CCNp;FR;FR;Normal;9000_;FR0000044364;;20190708;0;1;1;;15000;;;1;EQ;;CA NORMANDIE SEINE-CCI;;38240.59;EUR;;;;;;;;;;;;;;;;;;;;2;;;;149.6;XPAR;B;SHRS;;30;10;N;38240.6;9001;Y;NORMANDIE SEINE/EQ;20000000;200000000;;MONE;;200000000
CDAp;FR;FR;Normal;80_600;FR0000053324;;20190708;0;1;1;;100000;;;1;EQ;;COMPAGNIE DES ALPES;;755873.33;EUR;;;;;;;;;;;;;;;;;;;;2;;;;24.2;XPAR;B;SHRS;;30;10;N;755873.34;194.81497;Y;ALPES (COMPAGNI/EQ;20000000;200000000;;MONE;;200000000
CDIp;FR;FR;Normal;600_2000;FR0000130403;;20190708;0;1;1;;400000;;;1;EQ;;CHRISTIAN DIOR SE;;28756559.55;EUR;;;;;;;;;;;;;;;;;;;;2;;;;447.8;XPAR;B;SHRS;;25;5;Y;28756559.55;1018.83465;Y;DIOR(CHRISTIAN)/EQ;20000000;200000000;;MONE;;200000000
CENp;FR;FR;Normal;80_600;FR0000036675;;20190708;0;1;1;;100000;;;1;EQ;;GROUPE CRIT;;578965.75;EUR;;;;;;;;;;;;;;;;;;;;2;;;;63.2;XPAR;B;SHRS;;30;10;N;578965.75;170.51182;Y;CRIT(GROUPE)/EQ;20000000;200000000;;MONE;;200000000
CERENp;FR;FR;Normal;80_600;FR0012616852;;20190708;0;1;1;;60000;;;1;EQ;;CERENIS THERAPEUTICS HOLDING;;142716.99;EUR;;;;;;;;;;;;;;;;;;;;2;;;;0.291;XPAR;B;SHRS;;30;10;N;142716.99;129.74804;Y;CERENIS THERAPE/EQ;20000000;200000000;;MONE;;200000000
CFIp;FR;FR;Normal;_10;FR0000037475;;20190708;0;1;1;;15000;;;1;EQ;;CFI COMPAGNIE FONCIERE INTER;;264.73;EUR;;;;;;;;;;;;;;;;;;;;2;;;;1.2;XPAR;B;SHRS;;30;10;N;264.74;.98819;Y;CFI-COMPAGNIE F/EQ;20000000;200000000;;MONE;;200000000
CGGp;FR;FR;Normal;2000_9000;FR0013181864;;20190708;0;1;1;;400000;;;1;EQ;;CGG SA;;28024174.73;EUR;;;;;;;;;;;;;;;;;;;;2;;;;1.62;XPAR;B;SHRS;;25;5;Y;28024174.73;3325.96063;Y;CGG/EQ;20000000;200000000;;MONE;;200000000
CGRp;FR;FR;Normal;_10;FR0010309096;;20190708;0;1;1;;15000;;;1;EQ;;CEGEREAL;;11924.31;EUR;;;;;;;;;;;;;;;;;;;;2;;;;39.6;XPAR;B;SHRS;;30;10;N;11924.32;8.15355;Y;CEGEREAL/EQ;20000000;200000000;;MONE;;200000000
CHSRp;FR;FR;Normal;_10;FR0000060907;;20190708;0;1;1;;15000;;;1;EQ;;CHAUSSERIA;;1.36;EUR;;;;;;;;;;;;;;;;;;;;2;;;;8.9;XPAR;B;SHRS;;30;10;N;1.37;.00788;Y;CHAUSSERIA(LA)/EQ;20000000;200000000;;MONE;;200000000
CIBp;FR;FR;Normal;80_600;FR0000054322;;20190708;0;1;1;;100000;;;1;EQ;;CIBOX INTER@CTIVE;;600140.55;EUR;;;;;;;;;;;;;;;;;;;;2;;;;0.1046;XPAR;B;SHRS;;30;10;N;600140.55;321.18111;Y;CIBOX INTER A C/EQ;20000000;200000000;;MONE;;200000000
CIVp;FR;FR;Normal;9000_;FR0000045213;;20190708;0;1;1;;15000;;;1;EQ;;CA ILLE ET VILAINE-CCI;;45448.38;EUR;;;;;;;;;;;;;;;;;;;;2;;;;118.5;XPAR;B;SHRS;;30;10;N;45448.39;9001;Y;ILLE-ET-VILAINE/EQ;20000000;200000000;;MONE;;200000000
CLNVp;FR;FR;Normal;80_600;FR0012633360;;20190708;3;1;1;;60000;;;1;EQ;;CELLNOVO GROUP SA;;234224.02;EUR;;;;;;;;;;;;;;;;;;;;2;;;;0.128;XPAR;B;SHRS;;30;10;N;234224.02;168.26772;Y;CELLNOVO GROUP/EQ;20000000;200000000;;MONE;;200000000
CMOp;FR;FR;Normal;9000_;FR0000045551;;20190708;0;1;1;;15000;;;1;EQ;;CREDIT AGRICOLE DU MORBIHAN;;26842.43;EUR;;;;;;;;;;;;;;;;;;;;2;;;;102;XPAR;B;SHRS;;30;10;N;26842.43;9001;Y;MORBIHAN(CSE RE/EQ;20000000;200000000;;MONE;;200000000
CNFp;FR;FR;Normal;9000_;FR0000185514;;20190708;0;1;1;;60000;;;1;EQ;;CA NORD DE FRANCE-CCI;;169895.06;EUR;;;;;;;;;;;;;;;;;;;;2;;;;27.435;XPAR;B;SHRS;;30;10;N;169895.06;9001;Y;NORD DE FRANCE /EQ;20000000;200000000;;MONE;;200000000
